user_id,age,weight_kg,height_cm,workout_duration_min,workout_type,calories_burned,avg_heart_rate,sleep_hours,steps,active_minutes,resting_heart_rate,vo2_max,stress_level,hydration_liters,recovery_score
2947,34,60.6,189.1,39,Cardio,321,93,4.2,12921,137,74,36.3,3,2.14,52.8
2948,51,86.8,176.5,39,HIIT,101,131,8.5,11473,60,78,56.5,2,1.72,69.9
2949,41,66.0,179.5,28,HIIT,493,78,9.0,16464,71,49,31.8,3,3.21,98.6
2950,49,75.3,160.0,91,Cardio,405,169,5.7,13020,58,60,36.8,5,3.71,91.8
2951,18,58.1,164.4,34,Cardio,245,128,5.3,4373,37,56,40.5,1,3.73,51.5
2952,25,98.0,158.1,117,Strength,629,179,9.5,16352,173,56,52.5,4,2.81,50.8
2953,40,92.6,162.5,107,Cardio,627,150,8.6,17344,162,55,46.8,1,3.11,89.7
2954,57,93.2,161.2,116,HIIT,407,122,4.7,10533,173,65,58.6,9,2.48,51.9
2955,29,70.3,176.0,82,Strength,439,164,5.3,15125,86,51,36.8,3,1.44,67.2
2956,29,88.1,178.1,110,Yoga,451,136,7.7,6723,16,78,56.2,2,2.91,50.8
2957,32,57.2,197.2,40,HIIT,308,91,6.5,11464,74,73,38.5,5,2.05,40.9
2958,58,50.4,159.8,24,Yoga,304,154,7.0,2709,132,50,37.4,1,1.02,92.5
2959,36,51.0,182.1,54,Yoga,114,164,9.7,8992,45,80,45.0,7,2.72,86.7
2960,43,79.3,190.9,104,Yoga,527,169,6.5,2738,82,78,32.1,9,1.6,68.2
2961,46,72.8,178.0,87,HIIT,575,96,9.3,15233,39,52,41.5,1,3.66,49.6
2962,39,75.9,162.8,67,Yoga,397,125,8.0,16692,56,81,40.7,8,3.8,88.4
2963,57,50.4,163.1,99,HIIT,656,66,4.7,6590,100,54,34.8,8,1.49,61.6
2964,38,71.1,152.0,114,Yoga,193,107,8.5,15718,38,60,55.8,7,1.09,79.7
2965,55,85.9,165.3,109,Cardio,206,70,7.1,5718,14,46,41.6,4,1.01,59.0
2966,37,72.1,187.2,81,Cardio,518,134,5.4,15105,74,63,59.5,7,3.74,65.9
2967,46,86.6,152.4,54,HIIT,377,146,5.7,10201,124,51,57.0,2,1.46,72.1
2968,21,61.7,161.0,89,Yoga,227,90,7.3,7081,72,46,35.8,6,2.31,85.7
2969,24,90.7,185.3,116,Yoga,558,103,7.6,18054,102,67,45.2,5,1.17,89.9
2970,45,79.4,189.1,40,Yoga,137,104,9.8,11929,26,75,48.1,5,2.12,66.6
2971,45,60.5,172.8,99,Cardio,297,131,9.1,19942,136,48,54.6,8,3.36,54.0
2972,21,61.8,184.9,58,Yoga,456,115,5.2,6545,60,60,56.6,1,2.22,49.2
2973,39,81.4,169.4,53,Yoga,106,91,8.6,7339,122,54,48.7,8,3.33,60.4
2974,29,91.5,158.0,34,HIIT,655,171,4.0,17353,46,65,31.1,4,3.07,88.1
2975,20,70.8,169.9,25,Yoga,431,80,4.8,6302,97,72,44.4,6,2.55,56.4
2976,39,62.9,179.0,85,Cardio,618,90,5.2,3809,125,56,56.5,6,3.21,42.9
2977,19,93.4,197.4,107,Yoga,293,60,7.6,7830,134,57,51.4,1,3.64,73.9
2978,41,83.5,153.4,75,Cardio,415,136,5.2,18156,146,84,56.1,8,3.38,42.0
2979,51,72.4,175.4,68,Cardio,100,70,6.2,17869,47,61,50.2,4,3.08,93.1
2980,44,74.4,166.4,111,Strength,161,152,5.5,4130,62,62,31.3,9,3.11,80.7
2981,58,60.2,175.4,20,Cardio,442,127,6.0,6412,150,54,59.0,7,1.48,55.4
2982,18,81.3,151.2,84,Strength,117,95,9.7,12884,99,72,57.5,4,3.85,68.1
2983,25,67.9,165.7,47,Strength,470,138,10.0,4796,62,57,33.8,1,1.62,84.4
2984,40,99.8,191.0,119,Yoga,678,118,8.1,16007,128,78,33.4,9,2.05,94.9
2985,55,74.0,177.7,39,Strength,670,126,7.4,16965,128,50,46.2,6,2.55,92.5
2986,23,74.3,172.5,67,HIIT,334,115,8.3,8745,58,56,52.7,6,1.38,44.2
2987,39,78.3,164.3,91,Cardio,168,110,8.6,14887,131,73,41.5,1,2.78,44.9
2988,42,95.8,164.9,84,HIIT,546,88,8.4,7202,79,57,34.1,5,1.55,75.9
2989,35,90.0,169.2,109,Strength,107,144,4.5,3555,172,70,45.3,4,3.77,69.8
2990,34,72.6,191.8,70,Yoga,561,61,5.9,13882,25,48,40.1,1,3.67,57.6
2991,29,85.9,198.4,62,Cardio,410,65,6.1,13764,22,59,40.6,7,2.63,98.6
2992,23,79.3,171.9,68,HIIT,233,90,6.2,6443,130,60,49.3,4,2.35,84.8
2993,43,74.6,169.7,44,Yoga,484,113,6.1,15583,148,63,56.6,3,1.31,81.2
2994,44,59.6,192.3,93,Strength,155,147,8.7,10522,96,70,46.8,2,3.47,50.9
2995,25,73.2,171.3,95,Yoga,459,99,8.5,12136,139,76,50.6,8,2.14,57.0
2996,36,62.3,177.6,60,HIIT,213,76,4.0,11876,103,50,49.8,5,1.74,76.3
2997,59,95.7,161.5,90,Yoga,187,64,5.8,2746,28,50,46.5,9,3.99,87.7
2998,18,66.8,187.2,83,HIIT,237,61,7.7,4184,113,49,39.3,5,3.0,95.9
2999,46,97.6,176.6,80,Yoga,207,117,4.7,16052,54,46,41.3,1,1.22,81.9
3000,52,76.7,190.5,31,Cardio,599,71,4.4,11576,56,46,39.5,5,3.4,65.1
3001,57,81.6,189.0,100,Yoga,634,64,9.0,11210,88,81,57.5,5,3.25,81.5
3002,31,77.1,160.8,88,Cardio,243,165,6.7,17079,51,47,54.8,8,2.2,44.2
3003,52,56.5,185.8,33,HIIT,155,119,9.1,9148,170,50,47.4,6,1.37,76.0
3004,37,68.8,190.0,53,Cardio,105,100,8.9,14855,117,75,57.4,5,2.49,93.7
3005,30,55.0,167.3,67,Yoga,641,79,9.4,17473,178,49,56.6,8,3.29,78.2
3006,55,81.1,158.6,80,Cardio,546,131,4.3,11734,128,54,57.8,1,1.23,40.5
3007,25,72.3,150.1,100,HIIT,484,60,5.1,16219,95,71,36.7,5,1.49,81.7
3008,37,88.9,172.5,54,Yoga,406,115,5.8,13238,120,68,51.5,3,2.86,83.6
3009,50,61.0,167.6,84,Cardio,401,129,4.8,16357,28,66,48.3,5,2.68,72.5
3010,43,58.2,177.7,78,Cardio,504,115,6.9,9197,48,69,52.0,3,3.72,89.0
3011,56,70.3,159.4,55,Strength,661,113,8.8,3702,144,47,37.9,4,3.44,52.1
3012,38,96.3,193.0,98,Cardio,609,70,9.7,7529,48,60,50.8,9,3.76,64.5
3013,59,85.5,162.9,38,Strength,172,62,9.3,9216,107,74,42.3,2,2.4,88.5
3014,58,70.9,161.3,61,HIIT,663,154,6.7,14612,43,48,55.0,1,3.36,76.2
3015,26,75.9,174.0,88,Strength,364,87,7.8,9655,77,84,53.9,4,1.15,99.7
3016,41,54.2,174.9,38,HIIT,326,170,5.4,7417,57,60,36.3,8,1.88,44.2
3017,54,99.2,160.8,58,Cardio,292,166,6.4,18133,12,84,35.5,5,2.93,54.7
3018,58,83.3,163.6,88,Cardio,473,179,9.2,8324,171,52,51.5,9,3.29,51.9
3019,34,64.3,158.5,71,Strength,109,64,4.2,10313,122,68,46.5,3,2.71,98.6
3020,41,79.3,185.9,31,HIIT,401,149,7.2,16459,146,60,46.7,9,2.44,92.2
3021,38,55.5,188.5,102,Cardio,458,75,9.2,18649,70,71,52.6,1,1.7,48.0
3022,56,98.3,173.1,66,Strength,151,176,4.7,18815,157,46,55.6,2,1.52,61.2
3023,58,58.7,185.7,95,Strength,198,90,9.9,6974,177,64,37.2,9,3.63,43.2
3024,56,82.4,186.8,55,Strength,692,87,4.1,14723,134,64,46.7,9,1.43,78.0
3025,30,62.3,156.9,82,Cardio,112,66,9.3,17473,21,64,54.9,5,2.31,59.9
3026,28,85.9,198.3,95,HIIT,489,161,6.1,3085,112,63,56.2,4,3.67,55.5
3027,36,88.8,191.1,101,Cardio,456,68,4.8,17771,37,62,38.6,9,1.44,71.4
3028,28,83.7,160.2,70,Yoga,110,98,4.9,10292,84,57,33.1,2,1.38,87.7
3029,30,80.7,159.3,62,Yoga,180,158,8.2,12346,144,61,37.0,3,3.08,64.2
3030,18,94.6,156.3,53,Cardio,360,102,9.2,9202,91,77,58.4,8,1.99,85.4
3031,57,53.9,156.9,116,HIIT,105,86,7.8,15174,92,72,43.9,1,2.31,66.8
3032,36,66.5,187.4,68,Strength,557,135,9.6,19183,151,49,42.6,2,2.88,52.9
3033,29,62.4,173.5,37,Yoga,472,176,9.1,7611,156,72,30.4,5,2.14,66.8
3034,25,99.4,189.1,80,Yoga,580,148,4.1,16191,63,69,31.5,7,3.4,72.3
3035,25,69.5,187.3,76,Cardio,321,166,8.0,7263,76,64,50.1,9,3.91,67.7
3036,29,86.6,180.2,112,Yoga,180,152,5.8,10626,171,65,47.7,3,3.8,56.5
3037,50,84.2,184.3,24,Yoga,614,154,6.7,13996,98,57,47.3,4,2.64,51.1
3038,43,60.6,150.9,108,Strength,159,157,4.6,12805,178,50,33.3,1,2.06,96.8
3039,56,61.9,165.6,43,Strength,320,92,5.7,11107,168,73,40.6,1,2.3,57.8
3040,45,64.1,181.9,112,HIIT,448,150,7.8,12467,176,53,54.4,1,1.99,82.3
3041,22,70.6,150.5,83,Yoga,660,115,5.3,10839,87,73,35.2,4,2.33,60.4
3042,25,61.7,151.6,78,HIIT,327,179,7.9,14270,29,82,56.5,9,1.04,98.2
3043,42,51.0,192.6,57,HIIT,389,61,9.5,19815,105,45,33.6,8,1.17,99.3
3044,44,94.0,184.2,52,Strength,392,73,4.0,15887,104,74,35.1,4,3.31,89.5
3045,40,98.3,163.3,29,Strength,292,72,8.7,4361,80,76,44.3,8,2.0,74.9
3046,47,67.1,184.4,56,Cardio,573,83,7.8,14324,142,67,58.4,7,3.38,72.5
3047,40,66.9,189.6,116,Strength,356,128,4.3,2723,141,83,39.9,6,2.44,59.7
3048,37,50.4,165.3,106,HIIT,605,93,8.7,3547,148,54,49.7,2,3.42,47.3
3049,35,84.0,151.8,30,Yoga,487,178,5.3,10275,28,65,47.7,3,2.99,44.7
3050,35,91.3,196.6,43,HIIT,497,146,5.6,15405,111,70,34.5,4,1.6,67.9
3051,19,57.3,167.3,107,HIIT,465,78,4.6,3365,36,59,37.4,7,2.34,98.7
3052,21,58.0,155.3,90,HIIT,389,89,7.2,15659,38,61,57.9,8,3.11,54.8
3053,47,89.5,174.6,40,Strength,408,108,7.0,5853,27,79,35.5,8,1.99,64.7
3054,50,80.8,188.4,39,HIIT,377,102,6.1,6682,174,69,50.9,4,1.58,78.5
3055,53,52.2,161.1,29,Cardio,563,75,5.0,13391,98,59,58.9,9,2.62,61.1
3056,35,81.1,163.5,108,Yoga,288,111,9.0,7960,29,77,33.6,8,1.82,40.2
3057,54,65.4,162.1,66,Strength,277,173,9.3,17464,79,55,42.0,5,2.78,63.8
3058,36,68.4,199.6,119,HIIT,627,175,7.2,14286,109,68,36.7,3,1.82,88.3
3059,45,88.5,159.9,66,Cardio,474,163,5.5,3567,152,50,36.6,2,3.72,96.6
3060,57,90.5,178.8,34,Yoga,697,157,4.6,6191,27,72,33.6,9,2.03,56.5
3061,37,70.0,196.3,63,HIIT,553,108,9.2,11718,47,73,49.5,1,3.72,95.3
3062,50,97.4,157.3,81,Yoga,316,70,4.6,7135,129,65,52.4,7,1.84,92.0
3063,29,70.3,198.5,25,Strength,141,137,4.1,8751,98,56,50.3,7,2.81,64.4
3064,32,88.6,197.4,85,Strength,293,171,6.8,10209,93,66,57.7,1,1.39,40.3
3065,58,74.2,194.2,95,Cardio,426,106,8.4,13672,159,71,34.4,7,3.34,90.7
3066,56,94.9,160.7,23,Strength,472,138,6.7,9174,113,65,39.6,1,1.6,57.2
3067,19,95.4,181.7,42,Cardio,564,94,4.3,10061,120,59,40.3,2,3.59,85.4
3068,46,54.4,188.0,32,HIIT,262,130,8.1,15265,35,62,37.0,9,2.36,74.3
3069,58,96.8,199.3,100,Yoga,375,88,7.9,2878,73,54,34.3,8,1.28,53.3
3070,27,91.3,159.0,50,Strength,463,167,8.1,10785,67,66,44.6,9,2.09,78.9
3071,19,89.6,188.3,35,Yoga,579,113,5.3,14930,140,64,55.0,9,3.34,85.9
3072,28,60.0,166.9,60,Yoga,559,145,8.8,8272,39,63,58.6,4,1.23,68.5
3073,30,90.3,158.8,109,HIIT,364,82,6.9,14742,28,72,33.9,5,2.88,84.9
3074,27,92.5,171.1,111,HIIT,638,83,7.2,19993,19,81,54.7,7,2.52,64.3
3075,31,64.5,189.7,20,Strength,485,158,7.3,8714,98,45,54.7,6,1.93,98.8
3076,35,97.6,173.2,31,HIIT,184,174,5.7,7109,156,78,41.7,9,3.27,54.4
3077,26,52.5,176.9,75,Yoga,415,69,5.5,14749,136,79,33.3,2,1.16,86.7
3078,56,57.5,199.8,69,Cardio,342,120,4.0,17888,133,70,59.7,8,2.49,85.0
3079,45,76.9,170.0,39,Cardio,568,67,6.4,4136,116,74,49.7,2,2.52,71.8
3080,20,78.8,180.8,85,Cardio,441,107,6.9,18020,94,56,59.5,2,1.26,61.0
3081,37,82.3,168.3,55,Strength,276,171,8.5,8966,15,58,44.5,3,1.41,66.7
3082,23,50.8,169.6,98,HIIT,229,135,4.4,4053,60,83,41.9,4,2.23,77.8
3083,44,98.0,184.8,57,HIIT,182,152,9.5,9763,151,48,37.4,6,2.61,71.8
3084,19,52.2,196.9,41,HIIT,459,88,5.6,15232,67,56,59.5,6,1.16,85.7
3085,46,57.2,177.1,80,HIIT,187,146,6.2,2083,145,68,37.6,2,1.04,61.6
3086,55,50.7,188.4,69,Yoga,631,85,4.3,18025,11,84,30.7,6,1.58,46.4
3087,20,78.3,154.5,115,Cardio,570,96,7.9,17431,27,75,45.4,8,2.46,70.3
3088,33,96.6,160.6,78,Yoga,597,155,8.3,7231,101,45,41.3,5,1.12,55.5
3089,47,83.3,175.1,39,Strength,606,111,9.6,12411,172,81,37.8,1,3.2,77.0
3090,57,91.1,151.0,55,Cardio,453,97,6.0,10890,65,45,49.0,8,1.46,71.2
3091,19,50.7,162.6,116,Cardio,515,65,5.5,14817,52,59,40.9,6,3.32,86.7
3092,34,77.1,175.9,34,Yoga,150,67,8.4,11290,82,57,42.1,2,1.61,74.5
3093,58,73.0,150.7,81,Strength,699,76,8.2,8572,81,73,30.7,7,2.04,65.8
3094,29,74.9,163.2,22,Strength,162,135,9.6,4894,126,48,47.7,8,2.44,47.2
3095,52,53.6,175.7,112,Cardio,188,121,5.2,5417,17,59,33.7,2,2.04,47.2
3096,18,84.2,178.7,110,HIIT,289,145,8.2,18632,14,84,36.4,1,1.07,78.4
3097,32,75.2,196.3,24,Strength,447,137,4.4,9810,22,56,51.5,6,3.73,92.8
3098,43,88.3,182.3,75,Yoga,637,93,6.9,14674,16,69,39.4,6,1.86,64.9
3099,54,74.3,170.7,50,Strength,275,78,4.7,12149,30,71,34.9,8,1.41,71.8
3100,38,57.5,196.5,105,Cardio,463,129,7.9,9880,46,50,47.3,7,1.4,75.5
3101,48,82.4,189.2,54,HIIT,653,141,7.6,14650,71,67,36.4,8,3.92,68.6
3102,42,58.6,160.0,90,Strength,582,159,4.3,4115,110,59,38.1,5,1.37,43.6
3103,40,93.6,156.5,89,Cardio,218,177,5.9,8581,128,83,48.6,2,2.04,75.3
3104,41,80.7,183.8,45,Strength,268,96,6.4,7651,141,49,52.2,5,1.2,48.2
3105,55,57.9,178.0,20,HIIT,246,97,5.5,3806,129,67,52.2,2,3.21,73.3
3106,45,98.1,189.5,102,Yoga,536,74,4.2,9300,95,59,44.5,9,2.79,86.5
3107,38,75.9,186.9,26,Cardio,538,161,5.9,12183,84,69,43.6,5,2.6,40.3
3108,35,53.6,181.3,55,Cardio,288,99,8.8,18223,43,74,53.6,1,3.57,65.8
3109,53,81.3,199.3,95,HIIT,259,68,6.2,16368,54,48,35.8,9,2.72,84.7
3110,52,62.7,176.7,103,Cardio,501,112,5.9,7493,153,57,34.6,5,3.87,71.7
3111,26,90.2,155.7,106,HIIT,685,177,9.7,6650,146,84,49.9,1,2.87,54.1
3112,55,90.9,191.4,44,Cardio,117,129,4.2,14067,25,83,42.3,9,2.06,81.9
3113,47,98.9,162.6,113,HIIT,239,177,8.6,18225,104,67,51.3,9,1.11,87.0
3114,51,75.1,188.9,78,Strength,214,125,6.9,14592,168,60,37.7,9,3.18,61.8
3115,49,72.7,197.9,80,Strength,427,139,9.7,2792,150,79,39.7,6,2.12,57.8
3116,20,87.7,184.8,48,Strength,324,111,6.4,3089,137,60,56.9,2,2.8,72.7
3117,20,56.6,179.8,114,Cardio,657,60,8.2,2789,14,51,42.6,7,3.63,61.9
3118,45,77.3,173.0,37,HIIT,538,89,4.4,6194,132,57,47.7,2,1.02,90.2
3119,32,77.3,168.2,60,HIIT,649,171,9.6,14558,136,73,33.2,4,3.28,86.7
3120,58,54.5,167.7,38,Yoga,485,156,6.1,15475,176,83,35.4,4,2.31,58.7
3121,40,70.9,181.8,23,Strength,620,60,7.1,8671,27,64,31.1,7,1.37,67.4
3122,57,92.7,187.6,84,Yoga,352,98,4.8,7961,157,73,42.7,6,2.75,93.4
3123,28,92.8,183.9,60,Strength,197,75,9.7,14048,139,62,59.7,7,2.6,48.8
3124,49,55.0,159.9,34,Yoga,170,76,8.0,7155,49,66,56.2,6,3.53,85.3
3125,53,54.5,174.7,73,Strength,650,171,4.3,2313,167,80,49.0,1,2.56,59.0
3126,50,63.1,189.6,83,HIIT,546,171,4.9,2232,19,80,55.8,4,3.48,47.2
3127,41,93.7,173.8,91,Strength,189,161,6.4,11221,73,52,47.8,3,2.63,47.0
3128,56,56.4,176.8,34,Cardio,529,141,5.3,13798,51,47,41.1,7,2.34,56.6
3129,51,86.0,188.6,98,Strength,318,81,5.8,4711,102,73,35.2,7,2.11,72.9
3130,45,55.1,183.1,69,Strength,206,145,10.0,14531,49,53,49.6,4,1.52,94.5
3131,54,81.2,170.5,41,HIIT,575,158,8.0,12480,153,52,35.8,7,2.75,58.2
3132,24,67.8,194.8,37,Cardio,553,90,9.5,9940,134,74,42.5,4,2.63,52.0
3133,21,89.4,158.1,99,HIIT,643,99,6.6,14191,70,56,54.8,9,3.93,68.7
3134,54,61.7,199.8,21,Yoga,225,86,8.3,4122,175,72,33.9,3,2.24,49.4
3135,18,82.0,155.9,55,Yoga,246,95,6.8,5779,123,54,33.9,2,2.26,56.3
3136,18,61.8,150.7,39,Cardio,379,178,6.0,7654,53,57,36.7,5,1.49,99.2
3137,37,85.7,194.5,35,Yoga,123,63,7.1,14374,152,46,46.6,9,2.79,73.5
3138,36,93.7,162.2,86,Cardio,219,172,6.6,13169,104,45,37.6,3,3.54,87.0
3139,46,56.3,186.5,49,Strength,396,177,9.9,3172,70,66,45.1,1,1.74,52.7
3140,27,93.3,190.6,74,Yoga,181,128,7.0,9317,16,77,39.1,9,1.03,71.2
3141,35,79.7,192.9,85,Strength,547,84,8.9,2159,133,60,45.2,5,3.07,70.6
3142,45,56.4,199.6,118,HIIT,569,154,8.0,4129,39,73,38.3,2,1.09,88.8
3143,52,71.4,164.7,45,Yoga,522,137,6.9,4917,173,54,59.4,6,2.23,41.3
3144,48,58.0,185.5,76,HIIT,644,89,6.8,14765,122,83,44.8,3,2.84,91.6
3145,44,85.0,155.8,88,HIIT,123,106,6.1,8326,99,51,52.3,9,2.16,44.8
3146,28,87.9,170.3,21,Cardio,160,71,4.6,3579,148,45,51.0,3,1.78,95.0
3147,55,55.3,192.4,75,HIIT,183,86,8.6,16509,132,70,44.7,2,3.4,48.6
3148,22,75.3,168.4,103,Cardio,324,104,9.5,16349,115,49,37.2,3,1.9,71.9
3149,25,90.7,179.6,81,Cardio,285,147,5.3,3960,166,79,45.3,6,1.54,46.0
3150,51,96.8,175.2,53,Cardio,474,122,9.6,9902,101,57,50.4,3,2.17,66.8
3151,29,75.7,182.3,117,Cardio,171,114,5.4,16033,102,71,43.8,9,1.39,58.0
3152,55,97.5,198.6,75,Cardio,173,89,7.2,5844,143,56,32.5,9,3.07,65.2
3153,18,76.8,152.8,74,Strength,440,141,6.1,6697,121,74,30.5,9,3.13,72.7
3154,48,69.7,178.7,39,Cardio,252,73,4.7,4390,60,76,39.8,2,1.04,67.6
3155,21,92.4,193.2,69,Yoga,195,115,4.3,3419,89,75,34.5,7,3.08,41.4
3156,22,74.6,174.1,44,Cardio,664,78,6.2,5917,119,49,57.2,2,1.9,91.8
3157,47,73.6,153.9,103,Strength,544,145,4.3,16206,47,81,35.3,1,2.97,45.7
3158,41,74.5,178.0,44,Yoga,209,85,4.6,14620,31,46,41.8,5,3.12,98.8
3159,20,92.3,166.6,72,Yoga,557,130,4.9,13822,99,82,51.4,8,1.83,91.1
3160,28,91.6,157.7,33,Strength,150,151,4.0,6942,177,51,54.5,3,1.56,73.7
3161,21,70.2,192.5,79,Yoga,476,97,4.9,10354,144,45,44.3,7,3.48,54.7
3162,43,66.7,176.1,62,Strength,172,128,7.5,7198,119,47,35.4,6,3.22,45.2
3163,44,74.6,196.7,81,HIIT,311,95,8.9,13271,177,64,38.1,1,3.51,80.3
3164,44,78.6,190.3,95,HIIT,531,77,5.2,13030,116,46,42.6,7,2.31,52.1
3165,59,61.9,184.6,88,Cardio,267,116,4.5,18926,133,65,40.9,3,2.37,84.0
3166,23,89.7,150.3,82,Cardio,430,137,8.4,19816,33,76,40.5,4,2.03,90.0
3167,32,74.3,171.4,21,Cardio,593,171,4.0,10860,50,64,34.0,2,2.5,99.3
3168,47,66.7,159.9,73,Cardio,242,82,8.4,17762,60,75,57.4,1,2.94,70.3
3169,59,55.3,195.5,35,Strength,681,178,4.8,2968,176,77,30.9,5,3.44,98.5
3170,54,61.9,158.7,74,HIIT,544,175,5.4,7800,111,68,43.2,6,1.55,49.0
3171,54,97.5,164.3,113,Strength,493,73,4.7,9470,123,62,59.4,2,2.22,90.2
3172,59,65.3,175.8,62,Yoga,611,155,5.5,6819,78,64,49.8,6,2.38,61.6
3173,54,58.4,163.2,80,Yoga,427,128,8.8,5235,162,76,40.7,6,2.46,61.9
3174,52,73.0,160.5,57,Yoga,358,81,4.8,18635,103,49,34.4,8,2.63,56.1
3175,40,65.4,180.0,64,Yoga,536,87,10.0,6300,129,46,58.9,8,3.41,50.4
3176,23,51.8,154.4,70,Yoga,663,102,6.0,16167,34,70,30.4,6,3.66,66.5
3177,21,66.2,152.9,61,HIIT,448,135,9.5,17661,161,69,50.4,7,1.48,99.2
3178,35,77.2,168.6,43,Strength,614,77,5.1,13071,113,66,56.4,4,3.14,59.8
3179,26,77.6,186.0,49,Yoga,548,159,5.1,5998,52,83,30.8,5,2.44,67.7
3180,46,67.8,177.7,56,Cardio,498,154,7.4,10982,68,66,51.8,6,2.25,53.7
3181,30,72.4,171.1,72,HIIT,695,136,4.3,7180,63,55,60.0,6,1.34,60.2
3182,34,98.3,178.3,82,Cardio,313,143,8.8,14752,88,55,49.2,3,1.19,43.3
3183,49,68.9,168.3,30,HIIT,645,168,6.6,7421,163,48,42.4,9,3.93,97.4
3184,39,62.9,196.8,97,HIIT,661,95,8.2,19879,63,77,56.2,4,2.93,70.6
3185,21,62.2,152.7,42,Cardio,388,178,5.0,15918,84,62,46.6,8,2.36,84.0
3186,22,72.9,183.7,99,Cardio,358,178,7.9,16316,102,75,52.5,4,3.29,70.8
3187,54,88.0,194.6,69,Yoga,357,66,7.6,12899,146,72,47.6,6,1.27,86.2
3188,58,60.3,190.2,104,Cardio,487,82,8.5,15199,51,66,31.1,1,2.82,72.0
3189,30,85.5,159.2,74,Strength,644,93,5.8,7378,166,84,36.4,2,2.98,82.1
3190,51,51.1,164.8,74,HIIT,364,176,9.6,17901,88,47,32.4,6,2.36,81.1
3191,39,70.9,185.9,23,HIIT,412,173,9.8,4577,90,51,33.2,3,1.76,72.0
3192,40,88.8,154.2,116,Yoga,139,155,9.2,10133,67,64,30.5,7,3.86,53.8
3193,20,66.9,190.6,73,HIIT,309,80,7.4,3235,95,51,42.6,1,1.9,52.7
3194,59,78.2,185.9,80,Cardio,371,129,6.5,19442,116,51,35.4,3,1.37,92.5
3195,51,60.2,186.5,97,HIIT,235,139,4.3,17641,148,73,55.7,3,2.89,47.2
3196,49,87.1,155.0,102,HIIT,698,158,9.7,5659,111,70,52.5,1,2.72,73.6
3197,38,52.6,185.9,24,Cardio,159,177,9.7,13847,63,47,47.2,4,3.26,70.2
3198,38,92.6,184.0,119,Cardio,609,106,4.1,18440,39,61,44.7,8,3.26,87.9
3199,28,59.9,191.5,114,HIIT,614,112,6.1,12084,74,84,37.7,7,2.86,48.1
3200,56,93.7,152.1,37,Strength,114,143,9.3,9472,67,64,44.2,7,1.62,81.2
3201,21,67.6,151.2,63,Cardio,354,165,4.5,17596,46,78,49.2,5,3.66,76.4
3202,18,86.1,168.7,50,Strength,634,100,5.2,18606,127,77,53.5,4,1.74,82.1
3203,45,66.0,157.4,113,Strength,334,134,9.9,11831,82,60,32.5,6,1.28,77.3
3204,41,95.3,177.9,40,Yoga,230,91,9.1,7217,78,67,51.3,2,1.9,73.8
3205,52,56.3,195.9,66,Strength,116,73,9.5,15537,161,48,52.3,1,2.45,95.6
3206,30,58.9,169.6,49,Yoga,284,147,4.9,11949,72,84,46.8,7,1.62,60.9
3207,51,74.7,192.2,74,Strength,490,167,5.3,11027,103,77,36.4,4,2.0,51.1
3208,28,54.1,150.0,87,Yoga,522,162,7.6,4536,24,52,46.2,7,2.54,87.7
3209,53,59.8,158.4,88,Cardio,541,166,7.0,4525,39,49,45.1,6,1.97,47.8
3210,34,97.2,151.5,60,HIIT,655,154,5.8,11176,122,77,44.3,9,1.27,80.8
3211,52,98.8,166.4,64,HIIT,111,76,9.3,19741,88,69,43.8,6,1.59,73.0
3212,35,68.8,195.4,93,Yoga,619,84,9.4,6887,157,51,33.3,3,3.38,40.1
3213,57,96.2,154.8,110,Cardio,179,123,5.8,16847,66,51,35.5,7,3.86,54.4
3214,39,77.2,180.3,99,Yoga,401,132,4.9,13252,65,77,32.9,9,1.45,69.8
3215,41,63.5,172.6,49,Yoga,315,145,4.9,6477,65,77,37.3,6,3.04,59.8
3216,36,85.1,196.9,96,Cardio,347,178,6.9,19755,162,73,37.9,7,3.72,65.6
3217,54,82.9,156.1,119,Strength,640,168,4.8,18095,18,83,37.4,8,1.9,76.1
3218,56,99.5,160.6,104,Strength,371,107,6.8,8104,31,76,36.3,4,3.49,83.8
3219,38,63.3,151.5,64,Cardio,232,94,6.8,3142,86,81,52.1,5,3.71,49.1
3220,25,83.6,171.7,64,Yoga,104,96,9.3,14726,174,73,54.6,4,1.9,57.0
3221,45,52.6,163.9,98,HIIT,641,114,5.8,8898,133,66,39.8,1,1.17,78.2
3222,22,55.7,193.5,103,Yoga,240,76,7.4,19972,37,46,39.2,6,3.75,75.3
3223,34,50.2,180.2,103,Strength,582,87,8.5,14177,151,53,55.3,7,1.99,84.2
3224,54,100.0,180.7,64,Cardio,404,60,7.6,14916,167,73,48.7,2,1.04,78.4
3225,53,90.1,176.6,74,Cardio,444,112,9.7,11662,176,77,38.8,6,2.42,59.8
3226,36,89.3,154.6,78,Cardio,661,132,7.6,14106,142,54,51.4,2,1.35,70.0
3227,44,75.5,172.3,24,Strength,369,114,9.4,14682,21,72,40.3,5,3.71,93.1
3228,51,65.0,200.0,51,Yoga,207,172,5.5,6342,172,83,47.6,1,1.46,51.2
3229,28,57.6,191.8,25,Cardio,657,120,7.4,17240,178,56,59.8,3,1.91,62.6
3230,29,64.2,194.7,113,HIIT,573,72,7.3,5362,72,66,39.0,4,3.37,90.5
3231,38,68.8,191.2,45,Cardio,181,106,9.9,16583,179,50,57.9,4,3.42,61.9
